Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_0000.txt,1,529,85.34,71.47,62.27,61.62,15.69,50.66,12.85,8.13,3.78,0.00,3.02,0.57,0.76,4.73,7.18,15.88,5.48,4.54,5.48,0.95,11.91,5.86,3.97,1.51,1.32,3.78,4.16,3.02,1.13,0.38,0.00,0.76,9.26,0.19,0.19,0.38,0.38,11.15,1.70,1.51,0.95,3.21,2.46,1.89,2.65,1.13,0.95,0.19,1.70,0.38,1.13,0.00,0.19,6.99,2.27,2.08,2.46,1.70,0.38,2.46,7.75,0.38,17.01,1.32,9.26,6.43,1.89,3.40,0.76,0.00,0.00,0.38,1.13,0.00,0.76,0.19,0.19,0.00
row_0001.txt,1,1144,55.37,47.90,74.29,46.73,10.40,55.94,19.23,14.77,9.88,0.52,2.62,0.61,1.14,4.46,6.56,13.37,7.43,4.90,6.73,0.70,15.03,5.94,3.50,1.40,1.22,1.92,5.86,3.41,2.27,0.17,0.70,0.70,9.70,0.00,0.87,0.52,0.96,10.14,2.71,1.31,1.84,2.27,0.87,2.71,2.10,0.61,0.96,0.44,1.75,0.70,0.52,0.26,0.17,7.34,2.45,1.57,2.10,1.31,0.79,0.87,12.94,0.96,12.06,1.31,6.73,4.20,1.66,1.49,0.00,0.00,0.26,0.26,0.44,0.09,0.17,0.17,0.00,0.00
row_0002.txt,1,815,43.29,60.65,52.33,71.80,14.85,53.13,16.56,7.98,4.42,0.25,2.94,0.12,0.25,8.47,3.80,12.27,8.10,7.85,5.89,0.98,14.72,5.28,2.82,2.45,1.47,1.84,6.87,4.66,2.21,0.37,0.49,0.25,8.10,0.12,0.25,0.12,0.12,15.09,3.56,2.09,2.58,3.56,2.33,3.19,2.82,1.10,0.61,0.86,1.23,0.74,0.12,0.00,0.25,6.38,1.60,1.96,1.35,1.47,0.61,1.10,12.88,1.35,12.88,0.61,5.52,6.50,1.60,1.35,0.12,0.00,0.37,0.00,0.86,0.00,0.12,0.37,0.12,0.25
row_0003.txt,1,1041,43.20,56.11,60.36,56.62,14.31,57.44,18.83,12.97,6.92,1.25,3.36,0.96,0.48,5.86,6.34,12.58,8.65,7.01,6.53,1.25,16.04,5.86,3.17,1.54,0.67,4.32,4.90,3.27,1.63,0.19,0.67,0.19,10.57,0.19,0.19,0.86,0.29,17.96,4.71,2.02,2.11,4.71,2.59,5.19,3.27,0.77,1.63,0.67,0.86,0.38,0.29,0.19,0.00,5.38,2.40,0.96,1.34,0.58,0.10,0.67,13.26,0.77,8.84,0.67,5.09,2.88,1.83,0.48,0.19,0.00,0.38,0.00,1.34,0.29,0.86,0.10,0.10,0.00
row_0004.txt,1,942,41.41,64.90,25.73,45.26,13.80,56.37,16.45,9.77,3.72,0.42,1.91,2.02,1.70,6.69,5.52,11.78,12.42,4.78,5.94,1.70,19.64,6.37,2.65,2.44,0.42,2.65,6.69,3.82,2.76,0.11,1.38,0.21,12.21,0.32,0.32,1.06,1.70,13.91,3.72,1.38,2.12,3.08,1.38,4.56,2.34,0.53,0.74,0.53,2.55,0.74,0.11,0.21,1.49,8.17,1.70,2.12,2.12,2.76,0.32,0.74,16.67,0.85,9.24,1.70,4.78,2.55,1.80,1.38,0.11,0.64,0.11,0.11,1.17,0.74,0.32,0.00,0.11,0.00
row_0005.txt,1,1463,45.25,62.60,37.81,44.55,13.47,56.80,15.99,9.77,4.17,0.96,2.26,1.37,1.03,6.22,5.81,12.85,11.21,5.54,7.18,1.37,18.32,4.99,3.21,1.78,0.96,2.67,4.92,2.94,1.91,0.48,0.48,0.34,10.32,0.27,0.34,1.16,0.68,15.58,3.83,1.78,2.60,4.17,1.44,4.72,2.67,1.23,0.75,0.62,1.23,0.41,0.21,0.07,0.48,5.81,1.85,1.30,1.57,1.30,0.75,1.03,16.20,1.30,10.39,1.64,4.99,3.55,1.85,0.68,0.07,0.00,1.03,0.27,0.34,0.07,0.14,0.07,0.07,0.00
row_0006.txt,1,1309,42.05,67.38,69.98,48.45,13.37,55.61,17.65,12.22,6.88,1.30,2.44,0.92,0.69,5.42,5.88,11.61,8.63,6.49,7.79,0.69,15.74,3.97,1.83,2.22,0.99,2.29,7.72,4.43,3.21,0.46,0.84,0.61,11.92,0.15,0.92,0.69,1.07,14.06,3.90,1.76,1.60,4.28,1.76,3.44,3.28,0.99,1.22,0.61,1.53,0.46,0.61,0.00,0.00,7.56,3.74,0.92,1.91,0.84,0.46,1.30,13.29,1.76,12.45,0.76,6.26,5.19,1.07,1.30,0.31,0.23,0.76,0.23,0.99,0.15,0.38,0.31,0.15,0.00
row_0007.txt,1,1212,47.15,35.81,61.10,72.15,12.71,58.50,18.98,11.14,7.10,0.50,2.06,0.25,1.24,7.84,5.36,14.19,8.83,5.61,6.19,1.90,18.23,4.87,2.97,2.81,0.66,2.89,5.61,4.04,1.57,0.25,0.25,0.41,7.26,0.00,0.25,0.00,0.25,17.82,4.46,2.31,2.89,4.04,1.40,4.46,3.71,1.16,1.32,1.32,1.07,0.33,0.66,0.00,0.00,5.53,1.16,1.49,1.40,1.90,0.25,0.91,15.18,1.16,9.82,1.57,5.12,3.22,1.82,1.07,0.17,0.25,0.33,0.08,0.74,0.00,0.58,0.00,0.41,0.00
row_0008.txt,1,711,77.73,24.97,84.16,73.09,13.22,53.87,13.78,6.61,5.91,0.14,0.42,0.00,0.14,7.17,7.31,15.33,6.47,4.64,6.75,1.27,14.49,6.75,4.08,0.84,1.13,4.50,7.17,4.78,2.25,0.28,0.42,0.70,3.52,0.00,0.00,0.00,0.00,14.77,3.80,1.97,1.13,3.80,2.11,3.66,4.08,1.13,0.98,1.83,3.23,0.70,1.13,0.00,0.98,5.77,0.84,1.97,1.41,2.39,0.42,0.70,13.78,1.55,14.77,1.41,7.17,6.75,1.27,1.83,0.00,0.14,0.14,0.14,0.14,0.00,0.00,0.14,0.00,0.00
row_0009.txt,1,1221,56.70,35.91,71.49,42.09,15.40,53.56,15.23,10.81,7.04,0.33,1.64,1.23,0.57,4.42,6.39,12.61,6.39,7.45,7.04,1.47,11.96,4.59,2.87,1.72,0.33,2.21,6.31,3.52,2.62,0.49,0.66,0.74,7.53,0.08,0.16,1.15,0.41,12.94,2.70,1.97,1.80,3.69,1.39,3.93,3.93,1.64,0.74,1.06,2.05,0.82,0.49,0.08,0.41,5.32,1.64,1.15,2.21,0.98,0.41,0.82,10.57,1.23,13.76,1.97,6.31,5.81,1.64,1.72,0.33,0.16,0.41,0.16,1.47,0.66,0.33,0.25,0.16,0.00
row_0010.txt,1,1437,51.00,71.12,45.04,17.66,13.43,55.67,18.58,12.39,5.98,0.07,3.76,1.67,0.90,6.19,6.61,12.32,8.14,5.43,6.40,0.97,16.42,4.24,2.37,2.44,0.77,1.74,5.43,2.44,2.99,0.21,0.77,0.77,12.18,0.56,0.42,1.04,1.60,10.93,2.09,2.57,1.53,2.57,1.18,3.27,1.32,0.35,0.49,0.21,3.34,0.90,1.81,0.35,0.49,7.24,1.18,0.97,3.27,1.32,1.11,1.39,13.71,1.04,12.11,2.09,6.54,3.48,2.51,0.77,0.70,0.70,0.63,0.28,0.70,0.21,0.35,0.00,0.07,0.07
row_0011.txt,1,768,24.52,47.40,82.31,72.13,10.94,59.64,19.79,14.84,8.59,0.52,3.12,0.39,2.21,4.95,4.95,11.20,8.59,8.98,8.46,0.91,16.54,4.56,2.60,1.43,0.65,4.17,6.12,4.30,1.82,0.39,0.39,0.78,11.72,0.00,0.65,0.39,0.13,18.10,3.12,1.95,2.08,7.16,1.17,6.38,2.47,0.39,1.17,0.91,1.04,0.13,0.39,0.13,0.39,7.03,2.86,1.04,0.91,2.08,0.39,0.52,15.10,0.78,10.94,1.43,5.86,3.12,0.52,1.04,0.00,0.00,0.00,0.13,0.78,0.13,0.52,0.13,0.00,0.00
row_0012.txt,1,1230,58.65,55.81,25.19,24.48,11.79,52.85,16.99,11.87,5.53,0.16,1.54,3.33,1.30,5.12,7.89,11.22,6.99,5.85,5.61,1.54,16.26,3.98,2.44,1.95,0.41,2.60,7.07,3.41,3.50,0.65,1.71,0.41,11.30,0.16,0.41,2.85,0.89,13.74,3.66,1.71,1.54,3.50,1.79,3.50,3.41,1.54,0.89,0.98,1.79,0.57,0.49,0.41,0.08,3.82,0.73,0.49,1.22,1.14,0.33,0.49,13.17,0.49,9.19,1.30,4.07,3.74,1.22,1.14,0.00,0.16,0.16,0.00,2.20,0.98,0.81,0.24,0.00,0.08
row_0013.txt,1,1581,34.24,42.23,74.00,53.10,14.74,59.65,19.17,12.46,8.29,0.25,1.77,0.89,1.27,6.70,6.26,11.83,9.74,7.02,7.53,1.27,17.14,5.69,2.97,2.02,0.76,3.29,6.96,4.11,2.66,0.44,1.33,0.32,10.44,0.76,0.70,0.70,1.14,17.65,4.49,1.90,1.83,5.38,1.64,4.74,1.96,0.70,0.76,0.25,0.76,0.19,0.19,0.00,0.13,6.89,2.59,1.39,1.71,1.64,0.25,0.51,15.05,1.01,10.06,1.01,5.38,3.48,1.20,0.57,0.25,0.32,0.13,0.00,1.14,0.13,0.38,0.51,0.13,0.00
row_0014.txt,1,852,60.10,42.09,82.15,61.38,14.79,55.63,13.62,7.98,5.87,0.94,1.06,0.12,0.00,5.52,6.69,13.62,10.09,6.92,5.75,1.29,19.25,4.81,2.23,0.70,0.82,3.52,5.52,3.64,1.76,0.12,0.94,0.12,7.39,0.23,0.35,0.12,0.35,15.85,3.29,2.58,1.53,3.76,2.46,4.11,1.88,0.35,0.70,0.59,1.53,0.47,0.94,0.12,0.00,7.04,2.46,1.88,1.76,1.17,0.35,2.23,13.85,1.88,14.91,2.23,6.46,5.99,2.58,1.53,0.94,0.47,0.00,0.35,0.82,0.12,0.00,0.47,0.00,0.12
row_0015.txt,1,1187,40.17,43.30,53.22,28.57,15.25,54.93,16.09,9.44,5.98,0.51,1.85,0.67,0.42,6.66,5.48,10.87,8.93,6.40,7.41,1.94,15.50,6.15,3.71,1.52,0.93,3.29,7.58,3.79,3.62,0.51,1.01,0.59,9.18,0.17,0.67,0.25,0.93,18.79,5.39,2.86,1.94,4.63,1.68,4.89,3.37,1.01,1.43,0.76,1.85,0.42,0.84,0.17,0.17,6.23,1.77,1.60,1.94,1.18,0.67,1.10,14.83,0.42,7.83,0.76,3.45,3.62,1.26,1.26,0.00,0.34,0.25,0.59,1.60,0.42,0.34,0.42,0.25,0.17
row_0016.txt,1,1359,55.58,39.83,75.25,57.78,15.97,54.97,17.37,10.82,8.09,0.44,1.47,0.07,0.74,6.55,6.33,12.88,9.05,4.93,5.96,0.88,15.60,4.19,1.62,1.77,0.74,2.35,5.15,3.38,1.69,0.37,0.59,0.37,7.21,0.15,0.52,0.00,0.22,14.79,3.90,2.72,1.69,3.68,1.55,2.65,1.62,0.29,0.22,0.59,1.69,0.37,0.96,0.15,0.07,6.40,1.62,1.32,1.91,0.88,0.96,0.88,13.83,1.10,12.21,1.62,6.18,4.34,1.99,0.96,0.22,0.22,0.81,0.37,0.59,0.07,0.15,0.29,0.07,0.00
row_0017.txt,1,1629,43.25,72.21,59.26,85.75,14.86,58.32,20.75,14.30,7.86,0.49,3.56,2.09,0.31,6.45,6.45,12.28,8.10,6.02,6.63,0.55,16.82,4.85,2.39,2.39,0.86,2.95,7.67,5.40,1.96,0.31,0.68,0.31,13.93,0.25,0.74,2.27,0.92,14.73,3.81,1.41,2.21,4.42,2.39,3.38,2.39,0.61,0.74,0.74,2.03,0.49,0.31,0.12,0.43,7.24,2.82,2.09,1.66,1.53,0.25,1.10,13.75,0.43,11.66,1.35,5.16,4.97,2.27,1.17,0.00,0.61,0.61,0.06,1.29,0.31,0.37,0.61,0.18,0.00
row_0018.txt,1,1517,57.98,73.00,60.17,62.03,15.23,55.57,16.48,10.09,5.21,1.38,2.57,0.33,0.59,6.39,6.72,13.18,9.56,5.41,5.93,0.66,18.00,4.02,2.57,1.65,0.86,2.50,6.39,4.09,2.18,0.07,1.25,0.33,10.81,0.13,0.40,0.13,0.59,15.16,5.41,2.24,1.65,3.49,1.71,2.57,3.03,0.73,1.25,0.92,1.65,0.59,0.40,0.20,0.07,6.99,3.49,0.86,1.58,1.05,0.40,1.32,15.69,0.79,11.34,2.11,5.87,3.23,1.58,0.66,0.00,0.33,0.86,0.07,0.79,0.20,0.13,0.13,0.33,0.00
row_0019.txt,1,1147,78.43,70.87,29.09,77.18,14.73,50.83,12.03,7.32,2.44,0.52,2.44,0.61,1.31,4.71,7.67,13.78,8.54,2.88,7.06,0.87,14.12,6.28,3.40,1.57,0.87,3.14,6.36,4.53,1.74,0.26,0.26,0.35,9.50,0.17,0.09,0.17,0.52,13.34,3.14,2.35,1.48,3.14,1.66,3.40,1.92,0.70,0.61,0.44,1.39,0.70,0.35,0.35,0.17,5.41,1.83,1.39,1.92,0.78,0.17,0.17,11.51,1.57,10.81,1.74,6.97,2.09,2.35,0.96,0.09,0.26,0.61,0.00,0.52,0.26,0.09,0.09,0.09,0.00
row_0020.txt,1,1045,72.83,76.93,36.00,54.60,20.48,49.95,13.68,8.52,2.87,0.96,3.06,0.77,0.86,5.17,6.41,13.30,7.85,4.88,5.17,0.57,13.49,4.40,2.49,1.82,0.38,3.73,4.88,2.97,1.44,0.10,0.57,0.10,10.14,0.10,0.10,0.38,0.48,17.03,4.40,2.68,2.01,4.78,2.49,3.16,2.30,0.77,0.38,0.29,1.05,0.29,0.29,0.10,0.48,5.45,1.44,1.15,2.01,1.05,0.38,0.48,9.95,1.05,11.20,2.01,6.22,3.25,2.11,0.96,0.19,0.19,0.38,0.48,0.67,0.19,0.10,0.00,0.19,0.00
row_0021.txt,1,1100,54.51,74.08,26.22,47.64,15.27,53.27,16.55,9.00,3.73,0.00,3.82,1.18,0.27,7.55,5.73,12.82,6.91,6.18,6.91,1.36,14.82,5.55,3.09,2.27,0.36,2.18,7.09,4.00,2.82,0.82,0.64,0.91,11.00,0.09,0.09,0.64,1.09,14.45,4.45,0.91,2.36,3.64,1.91,3.18,2.36,1.09,0.45,0.82,2.27,0.45,0.91,0.18,0.18,5.18,0.82,0.82,2.45,0.82,0.82,0.64,11.82,0.91,9.36,1.18,5.27,2.91,1.18,0.82,0.18,0.55,0.09,0.36,0.45,0.09,0.00,0.27,0.00,0.09
row_0022.txt,1,1156,41.97,46.89,42.69,65.11,15.83,54.50,17.82,11.07,7.70,0.09,1.56,0.78,0.95,6.75,6.06,10.47,7.09,7.87,6.57,0.95,14.19,5.54,2.68,1.38,1.38,2.94,6.92,4.50,2.42,0.26,0.35,0.35,10.29,0.09,0.43,0.52,0.78,14.62,2.68,1.99,1.64,3.98,1.82,3.89,2.68,0.69,1.30,0.26,2.16,0.26,0.78,0.17,0.43,6.83,2.85,1.30,1.12,1.30,0.52,1.04,12.72,0.43,8.04,0.95,3.72,3.37,1.04,1.99,0.09,0.17,0.00,0.26,1.90,0.17,1.04,0.26,0.17,0.26
row_0023.txt,1,628,51.62,53.82,32.71,84.67,12.42,56.69,17.99,11.62,6.85,0.48,2.87,0.96,0.48,6.37,6.53,12.74,8.28,6.21,6.85,0.32,15.92,4.46,3.66,1.91,0.48,4.14,5.41,4.30,0.96,0.32,0.16,0.32,9.71,0.16,0.16,0.80,0.48,18.15,3.82,1.11,2.55,6.85,1.91,4.94,4.94,1.91,2.23,0.80,1.27,0.64,0.16,0.00,0.16,3.66,1.75,0.48,0.96,0.96,0.00,0.00,14.01,0.96,6.21,0.64,3.82,1.75,1.27,1.43,0.00,0.16,0.48,0.00,0.96,0.00,0.00,0.32,0.64,0.00
row_0024.txt,1,1062,44.25,66.42,49.36,85.20,12.62,57.25,18.17,11.30,5.46,1.41,2.73,0.38,1.32,6.87,6.40,12.24,10.36,4.99,7.25,0.85,18.83,4.80,2.35,1.88,1.04,2.35,6.40,4.80,1.41,0.00,0.09,0.38,10.08,0.00,0.28,0.28,0.94,16.20,3.77,1.79,2.07,4.61,2.35,3.58,2.92,1.69,0.38,0.75,2.07,1.13,0.28,0.38,0.38,5.46,1.79,1.41,1.32,1.04,0.28,1.22,14.22,1.51,10.55,2.07,5.08,3.48,1.88,1.51,0.19,0.00,0.09,0.09,0.94,0.09,0.47,0.19,0.19,0.00
row_0025.txt,1,1079,44.76,52.59,53.34,87.64,11.77,59.31,18.72,12.42,7.32,0.56,3.34,0.74,0.46,6.30,6.58,13.35,9.64,5.28,7.41,1.67,17.33,4.91,3.15,2.50,0.37,3.34,6.49,5.00,1.39,0.19,0.28,0.46,10.38,0.19,0.65,0.46,0.65,15.20,3.06,1.76,2.04,3.71,1.30,4.63,2.41,0.65,1.30,0.19,1.02,0.09,0.56,0.09,0.19,6.21,2.04,0.65,1.67,1.76,0.46,0.37,14.46,0.93,9.27,1.11,6.12,2.32,2.04,1.20,0.00,0.09,0.09,0.00,1.48,0.00,0.65,0.56,0.37,0.00
row_0026.txt,1,1767,30.55,45.49,51.11,60.10,11.09,61.80,21.84,15.56,9.34,0.74,1.08,4.07,0.34,6.28,4.58,14.32,8.60,7.53,8.15,0.85,18.62,5.26,3.34,1.47,0.57,3.51,4.98,3.28,1.47,0.17,0.11,0.51,10.81,0.74,0.06,0.17,4.53,14.83,3.51,1.53,3.23,2.83,1.92,3.40,3.45,0.85,0.85,1.75,1.41,0.28,0.45,0.17,0.57,6.56,1.92,1.47,1.75,1.25,0.57,0.62,15.39,0.85,12.22,1.41,6.06,4.81,1.70,0.57,0.45,0.74,0.06,0.00,1.08,0.17,0.11,0.40,0.28,0.00
row_0027.txt,1,861,70.92,65.80,37.24,90.72,9.29,48.66,14.75,11.03,5.46,0.23,3.48,1.16,0.70,3.72,5.57,13.12,5.92,5.23,4.76,1.28,11.03,4.07,2.32,1.74,0.58,3.02,6.50,5.23,1.28,0.00,0.46,0.46,10.80,0.12,0.58,0.93,1.05,10.92,1.39,1.74,1.39,3.37,1.51,3.25,2.21,0.81,0.70,0.70,3.02,1.16,0.58,0.35,0.58,6.39,1.39,0.93,2.79,1.28,0.46,0.93,9.87,0.70,11.50,1.51,6.97,2.79,0.81,1.28,0.35,0.12,0.12,0.00,3.83,0.46,1.86,0.81,0.58,0.12
row_0028.txt,1,1423,33.86,81.01,55.19,89.37,12.86,59.73,20.52,12.51,5.83,0.84,4.99,0.42,0.42,8.01,5.69,12.30,9.98,7.31,6.47,0.49,19.82,5.20,3.23,2.39,1.12,2.60,6.68,5.13,1.34,0.49,0.21,0.21,12.72,0.00,0.63,0.21,0.98,18.48,4.99,1.76,2.60,6.61,1.97,3.44,2.74,0.91,0.77,0.91,0.42,0.00,0.28,0.14,0.00,5.97,1.90,1.62,1.48,1.26,0.42,0.91,16.73,0.84,10.54,0.77,5.13,4.29,1.34,0.56,0.14,0.28,0.07,0.07,1.55,0.00,0.14,0.21,1.05,0.07
row_0029.txt,1,1542,22.38,32.50,85.57,43.50,15.69,60.64,18.42,11.54,8.82,0.26,2.20,0.06,0.19,6.87,5.12,12.06,10.31,9.86,9.14,1.04,19.26,4.93,3.31,2.01,0.84,2.66,8.04,4.47,3.50,1.04,0.65,0.52,7.00,0.13,0.13,0.06,0.19,19.52,5.64,1.88,2.08,6.03,2.79,4.15,4.15,1.04,0.84,2.20,1.69,1.04,0.45,0.00,0.13,4.41,0.84,0.65,2.20,0.71,0.84,0.65,16.28,1.04,10.89,0.65,5.38,4.73,0.52,0.39,0.19,0.06,0.26,0.06,0.58,0.00,0.32,0.13,0.13,0.00
row_0030.txt,1,1576,27.82,39.72,82.14,78.17,11.80,57.42,19.42,14.09,9.64,0.44,1.52,1.46,1.02,5.33,4.19,11.93,6.73,8.31,9.90,0.95,16.12,5.65,2.22,2.35,0.51,2.66,8.88,5.84,2.98,0.38,0.82,0.44,10.47,0.13,1.02,0.95,1.14,17.64,4.82,2.66,1.71,5.71,1.65,4.44,2.73,0.51,1.02,1.08,1.02,0.13,0.25,0.19,0.19,5.65,2.47,0.70,1.33,0.76,0.51,1.33,13.45,0.63,10.79,1.40,4.89,4.70,1.02,1.65,0.25,0.25,0.13,0.19,1.84,0.00,1.08,0.32,0.38,0.13
row_0031.txt,1,973,9.44,51.64,76.75,44.59,7.81,61.25,21.58,16.75,9.56,1.75,3.91,0.10,1.44,4.83,3.80,8.84,11.51,8.53,7.81,2.57,21.58,4.62,1.44,2.47,0.21,0.72,9.04,5.04,4.01,1.03,1.54,0.72,13.67,0.31,0.51,0.00,0.72,15.93,4.42,1.44,2.26,2.47,0.92,6.37,3.49,1.03,0.92,1.44,2.67,1.34,0.62,0.62,0.00,6.47,3.08,0.62,1.75,0.92,0.62,0.62,19.12,0.51,7.40,1.34,3.91,2.16,0.21,0.72,0.31,0.10,0.21,0.10,2.88,0.41,1.03,0.62,0.82,0.00
row_0032.txt,1,1140,49.71,48.25,61.85,87.45,18.33,55.44,16.84,10.09,5.96,0.26,2.02,0.70,1.14,6.75,7.11,11.32,9.21,5.70,6.49,1.23,15.26,4.91,2.37,1.40,0.79,2.28,6.23,4.82,1.23,0.00,0.35,0.09,9.56,0.35,0.53,0.53,1.14,21.49,6.23,1.58,2.46,5.70,3.77,4.82,2.11,0.70,0.96,0.18,0.35,0.09,0.00,0.09,0.09,5.70,1.75,1.75,1.32,1.75,0.44,0.61,13.42,1.32,8.95,1.05,4.56,3.33,1.93,0.61,0.00,0.09,0.09,0.00,0.88,0.26,0.09,0.44,0.18,0.00
row_0033.txt,1,1340,12.78,55.33,67.54,53.85,13.06,59.70,22.84,14.40,8.28,0.37,2.24,2.09,1.42,8.43,4.25,8.81,11.57,7.39,7.31,0.82,20.97,5.07,2.31,2.99,0.52,1.34,7.01,4.03,2.54,0.75,0.60,0.22,11.79,0.00,0.52,2.61,0.30,18.28,6.49,2.24,2.24,4.55,1.34,3.96,3.06,0.97,0.75,1.12,0.82,0.15,0.00,0.30,0.00,5.90,2.01,0.90,1.64,1.49,0.60,1.19,17.61,1.12,9.33,1.12,4.25,4.25,0.90,0.15,0.15,0.07,0.07,0.00,0.37,0.00,0.15,0.00,0.00,0.00
row_0034.txt,1,997,47.67,51.20,65.37,77.46,11.33,55.97,17.35,11.53,6.82,1.00,2.11,1.10,0.50,5.82,6.42,12.64,8.12,7.12,7.12,1.10,16.35,4.81,2.91,2.21,0.60,2.21,7.32,5.02,2.21,0.20,1.10,0.00,9.43,0.10,0.30,0.80,1.30,16.25,3.71,2.51,2.51,3.11,1.91,3.71,3.31,0.70,1.10,1.20,2.71,1.00,0.00,0.20,1.30,6.12,2.11,0.70,1.20,1.60,0.50,1.30,14.24,1.20,12.74,1.10,6.52,5.22,1.40,1.30,0.10,0.10,0.10,0.10,1.91,0.60,1.00,0.10,0.20,0.00
row_0035.txt,1,324,49.01,33.28,56.05,48.69,12.04,54.32,16.98,12.96,7.72,0.00,3.09,1.54,0.62,4.01,4.32,13.58,6.17,5.56,6.79,3.70,14.51,4.01,2.16,1.23,0.93,1.23,9.26,5.25,4.01,0.31,0.93,1.54,8.64,0.00,0.00,1.54,0.00,14.51,3.09,1.85,3.40,2.16,1.85,4.01,2.16,0.31,0.62,1.23,3.40,1.23,0.62,0.00,0.31,9.26,2.47,2.47,2.47,2.16,1.23,0.31,12.65,2.47,12.04,2.16,5.86,4.32,1.23,0.31,0.00,0.00,0.93,0.00,1.54,0.62,0.00,0.31,0.62,0.00
row_0036.txt,1,1442,27.97,34.11,80.43,73.66,13.18,57.84,17.75,11.44,7.84,0.49,1.73,0.14,1.25,6.31,3.81,12.14,9.15,7.70,8.81,1.66,17.89,5.41,3.47,2.36,1.11,3.61,6.93,4.65,2.08,0.28,0.62,0.28,8.67,0.21,0.07,0.21,0.00,20.67,4.65,2.29,2.36,5.62,2.50,5.34,3.81,1.87,0.97,0.90,1.18,0.28,0.62,0.00,0.00,5.41,1.46,1.11,1.94,1.25,0.35,0.90,15.46,1.66,10.82,1.18,5.34,4.51,1.18,0.49,0.00,0.42,0.14,0.07,1.18,0.14,0.49,0.28,0.21,0.07
row_0037.txt,1,1474,21.87,72.01,53.83,32.77,10.99,61.40,21.37,13.57,5.83,0.95,4.68,1.42,0.68,7.80,4.41,12.01,8.96,6.78,8.89,2.24,18.93,5.02,2.51,2.85,0.54,2.78,5.83,3.12,2.71,0.20,0.81,0.47,14.25,0.00,0.61,1.36,0.54,18.45,4.07,2.31,2.71,5.16,1.63,5.77,4.21,0.68,1.42,1.76,1.42,0.00,0.34,0.41,0.41,6.04,2.51,0.81,1.09,1.15,0.75,0.88,16.08,1.09,10.04,0.81,4.27,4.68,0.61,1.36,0.07,0.20,0.14,0.07,0.61,0.20,0.07,0.20,0.14,0.07
row_0038.txt,1,1367,67.97,65.10,63.80,54.70,15.73,53.26,15.29,9.29,4.39,0.44,3.22,0.95,0.29,6.00,6.66,13.61,7.24,4.61,6.22,1.32,15.65,4.39,2.05,1.83,0.51,1.39,7.39,4.39,2.85,0.51,0.51,0.51,10.68,0.00,0.51,0.73,1.10,15.51,5.05,2.34,1.54,4.24,1.17,4.24,3.51,1.24,0.73,1.24,3.07,0.73,1.17,0.37,0.29,6.14,2.41,1.24,1.61,0.73,0.59,1.02,13.17,0.95,11.92,1.46,7.24,3.29,0.95,1.39,0.29,0.37,0.37,0.00,1.90,0.51,0.29,0.59,0.22,0.15
row_0039.txt,1,1680,42.40,27.39,78.70,41.94,11.96,58.69,17.44,11.61,8.93,0.71,0.60,0.71,0.65,5.83,6.31,12.86,10.06,6.96,7.14,1.19,17.62,4.52,1.96,1.37,0.54,2.20,6.25,3.57,2.68,0.54,1.07,0.06,7.44,0.36,0.12,1.13,0.24,13.45,2.38,1.85,1.96,3.51,1.49,4.46,1.61,0.18,0.54,0.65,1.79,0.54,0.54,0.00,0.48,7.44,1.73,1.79,2.20,1.67,0.48,1.13,15.71,0.77,12.68,1.61,7.26,3.81,2.80,1.07,0.60,0.54,0.06,0.06,0.71,0.18,0.18,0.24,0.18,0.00
row_0040.txt,1,1543,52.27,47.93,57.28,70.86,12.51,58.52,19.77,11.99,7.32,0.32,1.56,2.14,0.65,7.71,7.00,13.61,9.20,5.77,5.38,0.65,18.21,4.86,3.18,1.88,0.91,2.72,5.38,3.82,1.43,0.19,0.65,0.13,9.79,0.26,0.26,0.78,1.81,15.68,4.02,1.49,2.20,5.77,1.30,3.95,3.37,1.75,0.91,0.39,0.65,0.32,0.13,0.06,0.00,6.29,2.01,1.56,1.94,1.30,0.19,1.36,15.04,0.45,11.15,1.43,6.03,3.82,1.88,1.49,0.32,0.78,0.06,0.06,1.04,0.26,0.32,0.13,0.32,0.00
row_0041.txt,1,1393,34.41,25.90,94.20,34.49,10.34,58.44,19.67,13.42,10.48,0.29,1.44,0.93,0.29,6.17,4.95,12.92,7.11,9.33,7.25,1.08,16.94,4.38,1.44,2.37,0.86,2.87,6.89,3.66,3.16,0.43,0.93,1.15,8.11,0.43,0.86,0.57,1.22,15.00,2.80,1.65,1.29,4.81,1.79,4.16,3.37,0.79,1.36,1.15,2.15,0.79,0.36,0.29,0.50,5.74,1.72,1.08,1.36,1.44,0.36,1.29,14.57,1.15,15.22,2.37,6.60,6.68,0.86,0.79,0.50,0.29,0.00,0.07,2.94,0.57,0.93,0.72,0.79,0.00
